Generation: ,0,#,#,#,fitness
11,12,25,31,39,0.05712644284469722
3,9,34,41,42,0.029567094799849248
5,23,24,39,50,0.01273000708653815
5,31,38,41,42,0.008551819246205353
19,22,23,25,50,0.006043230285081466
9,11,19,20,39,0.00561535472660711
3,4,8,25,42,0.0055021595568615946
6,13,15,24,35,0.0015584583235265209
4,7,26,43,47,0.00018429574076113422
10,20,25,26,31,0.00017558583550534532
4,18,20,21,30,0.00013214793656648958
2,27,29,38,48,0.00012035408826898826
19,21,27,47,48,4.418000050501605e-05
1,33,36,37,47,4.542602553530186e-06
1,11,17,31,36,2.6236956205094985e-06
14,15,17,43,47,3.6329098792559896e-07
Generation: ,22,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
7,8,33,42,45,0.15525149246308187
3,22,25,46,49,0.08639065549707063
7,25,26,31,33,0.08349266823591873
11,12,25,31,39,0.05712644284469722
3,9,34,41,42,0.029567094799849248
2,14,16,32,33,0.01477492571629931
1,13,16,18,28,0.01151619241953673
33,40,42,46,50,0.0017816680303501327
2,34,35,41,48,0.0014934280767941043
8,10,19,22,42,0.0007543078684920069
6,9,20,46,50,0.0007358298421106526
17,21,26,34,42,0.00014935972515495817
26,38,42,46,47,0.000128101029102214
1,17,24,35,48,0.00012457574706925483
4,6,7,10,13,5.894199637369833e-05
9,10,27,48,50,1.460954561986686e-05
1,33,36,37,47,4.542602553530186e-06
1,11,17,31,36,2.6236956205094985e-06
Generation: ,23,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
7,8,33,42,45,0.15525149246308187
3,22,25,46,49,0.08639065549707063
1,16,19,24,37,0.019206991331270677
13,20,22,31,38,0.011600414130156464
11,13,22,40,42,0.009823635043938782
4,9,27,31,32,0.004981428710761535
3,8,25,30,40,0.0036563734868245872
28,30,35,43,44,0.0021378601315287225
14,24,37,49,50,0.0011293086236077222
8,10,19,22,42,0.0007543078684920069
12,17,24,39,46,0.0004769523701104134
17,21,26,34,42,0.00014935972515495817
26,38,42,46,47,0.000128101029102214
4,9,27,48,50,0.00010430568244530948
15,27,32,39,47,8.626506732655465e-05
10,18,19,30,33,5.70036490556934e-05
4,17,35,38,46,7.3426896163874655e-06
1,33,36,37,47,4.542602553530186e-06
Generation: ,24,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,8,33,42,45,0.15525149246308187
3,22,25,46,49,0.08639065549707063
1,16,39,44,46,0.0756977024682714
3,11,23,30,46,0.006816188765689227
3,8,25,30,40,0.0036563734868245872
18,23,31,43,50,0.0028123669735236386
28,30,35,43,44,0.0021378601315287225
15,22,27,34,41,0.0018940678254925941
23,27,37,43,46,0.0010862284003305847
8,10,19,22,42,0.0007543078684920069
6,8,14,27,46,0.00054193769935968
29,35,42,45,47,0.0005375657180435688
4,18,21,39,48,0.0002988341373165204
11,12,22,36,42,0.00025346117790803316
17,28,33,39,44,0.00020184718176183866
4,9,27,48,50,0.00010430568244530948
13,17,27,31,40,3.167911674259163e-05
Generation: ,25,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,8,33,42,45,0.15525149246308187
8,18,24,44,46,0.019880942857070198
7,19,25,29,39,0.011895431660588133
2,16,18,24,29,0.005162019692053641
3,14,25,32,48,0.0031659104490849733
2,7,33,37,50,0.00238423287803034
2,3,35,38,43,0.0023785143921604447
6,22,28,35,41,0.0023591793486746884
28,30,35,43,44,0.0021378601315287225
6,18,31,35,41,0.0016819342710561753
19,27,33,42,50,0.00123820405281551
4,28,32,40,45,0.0010123165212292836
6,8,14,27,46,0.00054193769935968
29,35,42,45,47,0.0005375657180435688
4,18,21,39,48,0.0002988341373165204
28,37,38,42,50,0.00014873679513718792
10,20,21,31,40,8.900377083561817e-05
Generation: ,26,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,8,33,42,45,0.15525149246308187
5,16,18,32,42,0.03092720401401178
5,7,34,39,40,0.024714071226331978
7,9,15,31,42,0.014588086241711762
13,23,24,30,46,0.009644967949480693
2,5,19,22,26,0.009066090859258509
2,16,18,24,29,0.005162019692053641
11,24,27,38,45,0.003993127550148918
3,14,25,32,48,0.0031659104490849733
6,22,28,35,41,0.0023591793486746884
2,29,40,42,44,0.0012926317488383356
4,6,9,23,29,0.0010459467622607884
13,20,31,42,47,0.0005901918171146118
6,19,27,28,39,0.0003300927880264783
10,20,21,31,40,8.900377083561817e-05
1,14,32,36,39,6.4358122443099e-05
3,15,36,42,49,2.981345661379786e-05
Generation: ,27,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,8,33,42,45,0.15525149246308187
5,7,34,39,40,0.024714071226331978
12,19,37,44,45,0.012708613977828067
6,27,33,43,49,0.00566115685603907
8,9,15,32,50,0.004922547642307546
8,14,23,38,44,0.003927213493110535
6,22,28,35,41,0.0023591793486746884
13,33,37,41,48,0.0023016559455946006
13,30,35,42,48,0.0011601745049725943
2,20,22,26,48,0.0010211443328945042
5,37,39,40,50,0.0006043985526638002
13,20,31,42,47,0.0005901918171146118
2,11,15,30,42,0.00028659745801523217
3,15,36,42,49,2.981345661379786e-05
4,7,25,35,36,1.9784872516155428e-05
11,17,19,20,40,1.074054635830709e-05
15,17,29,40,50,1.628544255688712e-06
Generation: ,28,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,8,33,42,45,0.15525149246308187
1,5,11,31,48,0.027245023175344666
7,8,27,34,35,0.0227721302729412
8,13,32,35,48,0.017270928559546078
8,25,26,28,32,0.014623619985754831
1,4,7,29,31,0.014316992819695708
11,18,22,32,38,0.009017988173405373
2,9,19,25,39,0.005455762925288415
8,23,31,37,50,0.004972249497460259
8,12,19,22,47,0.004368827139395235
8,14,23,38,44,0.003927213493110535
13,30,35,42,48,0.0011601745049725943
3,15,22,27,28,0.0011115304971015976
2,20,22,26,48,0.0010211443328945042
15,18,20,27,32,0.0002219471282278191
33,35,36,37,41,2.2697635426341457e-05
15,17,29,40,50,1.628544255688712e-06
Generation: ,29,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
1,31,32,43,45,0.15816939749114023
7,8,33,42,45,0.15525149246308187
8,13,32,35,48,0.017270928559546078
8,14,23,46,49,0.013606944959679219
6,7,29,42,45,0.008254171841689095
7,16,40,43,50,0.0051103929940153016
8,14,23,38,44,0.003927213493110535
2,16,35,46,48,0.0026833574282101036
3,15,22,27,28,0.0011115304971015976
25,26,27,39,48,0.0007613813990938074
6,8,14,39,50,0.0006182165437353559
4,11,25,44,47,0.0001990673606559014
2,10,16,20,21,0.00014096182662509457
1,15,37,43,47,7.923443583165578e-05
2,3,12,36,42,6.491236761484795e-05
15,17,29,40,50,1.628544255688712e-06
10,14,20,38,47,7.157925726327185e-07
Generation: ,30,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
1,31,32,43,45,0.15816939749114023
16,19,21,34,49,0.07443125602614124
8,29,30,31,32,0.023929835584689613
6,8,9,16,26,0.02099470581905511
1,6,16,39,46,0.01697459361146889
8,14,23,46,49,0.013606944959679219
16,18,19,24,41,0.007277048243220866
2,4,16,33,35,0.004267670253999129
2,26,39,42,43,0.0027239706259613358
3,15,22,27,28,0.0011115304971015976
26,27,29,37,42,0.000446612312318168
4,11,25,44,47,0.0001990673606559014
5,16,18,34,36,0.0001390870335517598
8,10,38,41,46,0.00013625310620243936
2,6,16,19,47,0.0001353646850653346
2,10,14,27,31,2.0740147634377225e-05
10,14,20,38,47,7.157925726327185e-07
Generation: ,31,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
1,31,32,43,45,0.15816939749114023
16,19,21,34,49,0.07443125602614124
3,13,20,22,44,0.035567006905603396
6,8,9,16,26,0.02099470581905511
3,11,13,23,29,0.020704510047780584
6,8,21,26,33,0.014111272806282665
16,27,32,33,40,0.012079908101319032
2,16,21,24,37,0.007291689182032682
4,13,16,27,44,0.0030399805126711168
7,8,10,43,49,0.002818393419275869
12,16,25,41,47,0.0022460631672606285
3,5,45,47,50,0.0008706830070026116
8,10,13,23,26,0.0006376886769793874
4,11,25,44,47,0.0001990673606559014
2,10,14,27,31,2.0740147634377225e-05
17,29,31,36,38,3.2657872135100735e-07
Generation: ,32,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,12,33,34,50,0.06911636491261869
9,13,23,26,33,0.04890182540026563
3,11,13,23,29,0.020704510047780584
21,24,27,32,35,0.013333050869667842
22,33,37,38,45,0.012641625109688304
2,32,35,39,48,0.0028981704618822337
7,8,10,43,49,0.002818393419275869
5,6,28,38,45,0.001833303783539879
2,3,14,24,37,0.0011273151270796973
30,37,39,41,46,0.0007806318566757349
8,10,13,23,26,0.0006376886769793874
18,28,38,43,46,0.0005998854048705825
9,10,20,24,46,0.00034377430865149464
29,36,37,41,49,1.7687145176187236e-05
10,17,25,32,50,2.2330282366905732e-06
17,29,31,36,38,3.2657872135100735e-07
Generation: ,33,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,9,11,12,16,0.22244565678211714
7,12,33,34,50,0.06911636491261869
3,6,8,32,39,0.026537281670975018
8,20,32,38,45,0.012233528720516586
9,11,34,46,48,0.010122718304786768
1,4,22,25,30,0.0037178381769905227
6,13,24,28,35,0.003438925803783066
2,32,35,39,48,0.0028981704618822337
6,9,23,43,47,0.0004187362768119593
9,10,20,24,46,0.00034377430865149464
5,14,24,36,49,9.703651905156105e-05
17,26,31,34,48,9.695028448177089e-05
17,28,29,31,38,3.0531619877558384e-05
10,17,22,33,37,6.158962997762061e-06
17,29,31,36,38,3.2657872135100735e-07
10,26,29,36,48,2.150482787479401e-07
Generation: ,34,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
9,11,34,46,48,0.010122718304786768
4,9,19,32,42,0.00427600974174829
1,4,22,25,30,0.0037178381769905227
13,14,33,39,48,0.0029650703664917968
10,21,22,35,49,0.001655772240930711
5,19,27,35,38,0.0012717837707104148
4,21,27,29,45,0.0008761091310149207
6,11,25,27,41,0.0008239482548090181
4,5,37,40,45,0.0006060411766809432
10,20,25,29,45,0.00014355982221471073
10,19,20,23,43,8.667648670425426e-05
11,14,17,24,42,5.297080438132218e-05
8,11,22,36,47,1.5169436026940951e-05
10,17,22,33,37,6.158962997762061e-06
10,18,36,38,49,4.4264186033762624e-07
17,29,31,36,38,3.2657872135100735e-07
Generation: ,35,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
2,12,24,27,32,0.012489110438996441
9,22,27,28,46,0.005632507296034721
15,24,33,45,48,0.004589343217016445
4,5,6,44,49,0.004354026104992697
13,26,28,42,46,0.0034144553262676165
1,10,16,46,49,0.002865508854746246
6,11,25,27,41,0.0008239482548090181
1,6,14,18,46,0.0006980644075332038
2,23,27,41,48,0.0003430989432824282
10,20,25,29,45,0.00014355982221471073
17,22,34,45,47,5.008825967893213e-05
11,26,37,40,47,4.6599326954889356e-05
16,17,26,28,38,3.419624875625787e-05
8,11,22,36,47,1.5169436026940951e-05
10,17,22,33,37,6.158962997762061e-06
15,18,36,37,48,3.7986992334939687e-07
Generation: ,36,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
16,25,34,43,45,0.07079683930287889
9,11,21,44,46,0.03321340400232056
7,9,22,43,48,0.03152698435611482
2,12,24,27,32,0.012489110438996441
9,18,19,24,43,0.0077969662815821445
5,15,27,43,44,0.0017138273143183004
11,16,22,38,47,0.0014716690596242687
6,20,23,34,50,0.0009469141684458318
2,16,18,28,48,0.0005503043299115233
6,12,15,37,46,0.0004916586704633428
10,20,25,29,45,0.00014355982221471073
28,38,39,46,47,0.00010007995281751663
27,31,32,36,42,5.781260682473206e-05
17,22,34,45,47,5.008825967893213e-05
16,17,26,28,38,3.419624875625787e-05
17,22,41,47,49,2.617928604929898e-05
Generation: ,37,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
22,32,34,46,49,0.2080299757480006
1,22,29,41,46,0.024023515059931222
25,44,45,49,50,0.018520977082136424
1,8,16,28,37,0.0145569215669038
9,16,20,44,50,0.00840809411293063
9,18,19,24,43,0.0077969662815821445
1,18,21,31,50,0.006064413937324766
8,38,40,48,49,0.0017579272952867155
6,20,23,34,50,0.0009469141684458318
12,25,30,37,40,0.0008587285316862555
21,27,38,41,42,0.0008363245501507981
6,12,15,37,46,0.0004916586704633428
10,15,16,27,45,6.764587303688247e-05
27,31,32,36,42,5.781260682473206e-05
11,19,35,36,48,9.549417027324856e-06
20,24,30,36,41,8.794514042653223e-06
Generation: ,38,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
3,6,22,24,43,0.024683015693010374
1,5,9,20,42,0.024035023574553425
1,22,29,41,46,0.024023515059931222
11,13,19,21,24,0.020989990488897402
25,44,45,49,50,0.018520977082136424
2,9,14,24,33,0.009027142833570681
19,23,25,29,42,0.0048859553729678805
6,9,24,27,43,0.0033877833585709764
3,21,27,30,35,0.0018741542471983278
2,11,29,37,40,0.00035183236580325694
1,25,32,36,46,0.00021163909841520536
4,15,20,26,41,8.113494261930859e-05
14,19,26,35,47,6.592084577783739e-05
27,31,32,36,42,5.781260682473206e-05
11,19,35,36,48,9.549417027324856e-06
4,10,14,18,47,3.2525781736965615e-07
Generation: ,39,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,16,34,41,45,0.10107934908271499
1,2,3,34,44,0.040333079598648625
1,5,9,20,42,0.024035023574553425
1,6,12,38,44,0.010203279397407358
2,9,14,24,33,0.009027142833570681
7,23,30,35,46,0.008011499609306789
5,9,14,22,30,0.007729046911824041
14,20,35,44,49,0.003595883556972145
18,21,40,42,49,0.0027297068573163322
3,30,35,43,50,0.0015248724509078757
5,6,14,23,40,0.000634868344616493
2,11,29,37,40,0.00035183236580325694
1,25,32,36,46,0.00021163909841520536
3,5,17,31,47,4.0959875640423436e-05
1,18,21,29,36,3.3013333279733405e-05
20,21,36,37,45,1.3047061846700098e-05
Generation: ,40,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,13,20,29,45,0.014583950639870513
3,21,24,26,30,0.008807114316504175
5,12,38,45,50,0.008374192774105128
7,23,30,35,46,0.008011499609306789
5,9,14,22,30,0.007729046911824041
4,16,24,27,33,0.00618164818405374
3,21,25,27,46,0.005627407176904834
19,31,37,38,39,0.001838780874299517
10,16,43,45,46,0.0009806453410632803
3,15,18,19,50,0.0002460134419461851
1,25,32,36,46,0.00021163909841520536
6,25,30,38,50,0.00015180822260922426
7,10,25,26,27,0.00014346633739729196
10,25,29,31,40,0.00013298115157020987
1,18,21,29,36,3.3013333279733405e-05
3,6,18,36,44,1.5722228400792362e-05
Generation: ,41,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
2,24,31,33,34,0.0691622315931647
5,9,11,41,46,0.02226927435592839
9,24,37,44,46,0.01518697883883513
1,13,20,29,45,0.014583950639870513
5,9,14,22,30,0.007729046911824041
4,16,24,27,33,0.00618164818405374
8,9,24,26,47,0.0027017436738713593
12,30,31,33,47,0.0023538709700131884
4,29,30,31,39,0.0011143118011893642
6,22,27,43,48,0.000825790035728408
14,23,37,43,50,0.000317339518632811
16,17,19,41,49,0.00027712778791431225
7,10,25,26,27,0.00014346633739729196
12,25,36,39,42,0.00010183416151623202
5,10,22,38,47,2.8306532520900734e-05
2,17,20,21,37,8.23122031997392e-06
Generation: ,42,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
7,21,25,30,49,0.02274511658804787
9,24,37,44,46,0.01518697883883513
5,12,20,23,41,0.014248836765050127
13,14,19,24,30,0.0015524997193856398
19,25,33,46,47,0.0008558006408131196
7,14,23,39,47,0.0004619378198105802
14,15,30,33,35,0.0004128669452690241
14,23,37,43,50,0.000317339518632811
26,28,46,48,50,0.00028560742804033663
7,10,25,26,27,0.00014346633739729196
17,24,30,33,41,0.00012092642490764017
12,25,36,39,42,0.00010183416151623202
2,8,13,23,36,6.711967538650825e-05
10,15,35,40,49,3.511995627054303e-05
14,17,28,43,44,2.1281846947967344e-05
4,15,27,32,47,1.5910287359070287e-05
Generation: ,43,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
7,24,29,33,45,0.120638712258217
1,16,45,46,48,0.024224266136855247
7,21,25,30,49,0.02274511658804787
23,33,42,44,50,0.01136200988163462
4,6,7,22,33,0.009283449803737652
9,24,32,44,47,0.006518582815130346
1,5,10,34,46,0.0017207311926196644
13,14,19,24,30,0.0015524997193856398
11,21,22,37,47,0.000620978062970352
23,26,29,43,47,0.0003522045067764778
5,9,10,35,38,0.0003094552852807956
9,23,31,36,41,0.00014290263673981594
17,24,30,33,41,0.00012092642490764017
10,15,35,40,49,3.511995627054303e-05
8,26,36,48,50,6.622545875529246e-06
4,28,30,36,40,4.595882610662221e-07
Generation: ,44,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
1,7,11,19,39,0.03638788919712513
7,29,35,39,44,0.024720144903837563
1,14,21,33,37,0.005295873417120462
23,24,29,42,50,0.004078833569085199
4,5,44,45,50,0.002818262135416998
1,5,10,34,46,0.0017207311926196644
2,17,33,41,49,0.00018507023217418156
9,23,31,36,41,0.00014290263673981594
11,14,17,24,29,4.545586711247535e-05
10,24,37,41,48,3.534723426902336e-05
10,15,35,40,49,3.511995627054303e-05
12,15,17,45,48,2.845761274096696e-05
6,17,19,20,34,1.9568319633141575e-05
5,17,19,47,49,1.8102623248143924e-05
4,10,17,26,31,9.244583439423866e-07
4,28,30,36,40,4.595882610662221e-07
Generation: ,45,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
1,16,21,33,49,0.31969554624612273
7,12,13,16,44,0.2673880931501511
9,12,23,31,33,0.24006519597041584
11,16,22,32,44,0.22260784566739578
9,11,18,31,34,0.027370679687173875
4,7,9,11,49,0.019924896869363683
24,25,28,42,45,0.011758885253468835
1,12,15,29,44,0.011022857844963398
23,24,29,42,50,0.004078833569085199
4,5,44,45,50,0.002818262135416998
13,16,22,36,45,0.000641005597066834
4,18,46,48,49,0.0004956026298306933
